112,Martinique,229687.0,1097.0,-1.0,-1.0,828928.0,374087.0
159,Mauritius,41652.0,1043.0,39943.0,666.0,358675.0,1274727.0
118,Guadeloupe,201394.0,1007.0,-1.0,-1.0,938039.0,399794.0
146,Mauritania,63665.0,997.0,62437.0,231.0,1009957.0,4901981.0
94,R??union,485895.0,919.0,418572.0,66404.0,1603660.0,908061.0
143,Fiji,68820.0,883.0,66780.0,1157.0,667715.0,909466.0
166,Haiti,34076.0,860.0,33033.0,183.0,132422.0,1.1680283E7
157,Tanzania,42664.0,846.0,-1.0,-1.0,0.0,6.329855E7
136,Ivory Coast,87982.0,833.0,87138.0,11.0,1671684.0,2.7742298E7
163,Bahamas,37491.0,833.0,36366.0,292.0,257839.0,400516.0
128,Malta,117062.0,824.0,115623.0,615.0,2109235.0,444033.0
113,Laos,217973.0,758.0,-1.0,-1.0,1233207.0,7481023.0
167,Mali,32783.0,743.0,31957.0,83.0,789342.0,2.1473764E7
164,Lesotho,34790.0,723.0,25980.0,8087.0,431221.0,2175699.0
142,Belize,70660.0,688.0,69949.0,23.0,576016.0,412190.0
93,Qatar,492534.0,686.0,491585.0,263.0,4065369.0,2979915.0
154,Papua New Guinea,46750.0,670.0,43982.0,2098.0,249149.0,9292169.0
139,French Polynesia,77957.0,649.0,-1.0,-1.0,0.0,284164.0
129,Barbados,106157.0,571.0,105570.0,16.0,790354.0,288023.0
161,Guinea,38240.0,467.0,37757.0,16.0,660107.0,1.3865691E7
132,French Guiana,98028.0,420.0,11254.0,86354.0,651257.0,314169.0
147,Cabo Verde,63229.0,413.0,62756.0,60.0,401622.0,567678.0
169,Saint Lucia,29803.0,409.0,29095.0,299.0,210983.0,185113.0
177,Burkina Faso,22025.0,396.0,21596.0,33.0,248995.0,2.2102838E7
172,Congo,25375.0,386.0,24006.0,983.0,347815.0,5797805.0
193,Gambia,12586.0,372.0,12189.0,25.0,155686.0,2558482.0
138,New Caledonia,79845.0,314.0,79526.0,5.0,98964.0,290915.0
201,Niger,9931.0,312.0,8890.0,729.0,254538.0,2.608366E7
120,Maldives,185715.0,311.0,163687.0,21717.0,2213831.0,540985.0
152,Gabon,48981.0,306.0,48674.0,1.0,1621909.0,2331533.0
155,Cura??ao,45986.0,295.0,44720.0,971.0,496693.0,165529.0
206,Liberia,8062.0,294.0,7766.0,2.0,139824.0,5305117.0
160,Togo,39354.0,290.0,39061.0,3.0,806803.0,8680837.0
180,Grenada,19680.0,238.0,19358.0,84.0,182981.0,113475.0
156,Aruba,43993.0,236.0,42438.0,1319.0,177885.0,107609.0
114,Iceland,208688.0,229.0,-1.0,-1.0,1996384.0,345393.0
106,Brunei,275220.0,225.0,243601.0,31394.0,717784.0,445431.0
182,Nicaragua,18491.0,225.0,4225.0,14041.0,0.0,6779100.0
131,Channel Islands,101116.0,223.0,100778.0,115.0,1252808.0,176463.0
208,Chad,7652.0,194.0,4874.0,2584.0,191341.0,1.741358E7
190,Djibouti,15690.0,189.0,15427.0,74.0,305941.0,1016097.0
158,Mayotte,42002.0,188.0,-1.0,-1.0,176919.0,286259.0
185,Equatorial Guinea,17190.0,183.0,16883.0,124.0,365697.0,1496662.0
205,Guinea-Bissau,8947.0,176.0,8656.0,115.0,145231.0,2063367.0
151,Seychelles,50665.0,172.0,50440.0,53.0,0.0,99426.0
153,Andorra,47839.0,165.0,47563.0,111.0,249838.0,77463.0
170,Benin,27989.0,163.0,27823.0,3.0,604310.0,1.2784726E7
204,Comoros,8992.0,161.0,8827.0,4.0,0.0,907419.0
181,Bermuda,18766.0,157.0,18593.0,16.0,1024947.0,61939.0
173,Solomon Islands,24575.0,153.0,-1.0,-1.0,0.0,721159.0
203,Antigua and Barbuda,9106.0,146.0,8954.0,6.0,18901.0,99509.0
175,Timor-Leste,23415.0,138.0,23102.0,175.0,278529.0,1369429.0
183,South Sudan,18368.0,138.0,18115.0,115.0,410280.0,1.1618511E7
207,Sierra Leone,7760.0,126.0,-1.0,-1.0,259958.0,8306436.0
184,Tajikistan,17786.0,125.0,17264.0,397.0,0.0,9957464.0
202,St. Vincent Grenadines,9585.0,123.0,9454.0,8.0,113504.0,111551.0
174,San Marino,23427.0,122.0,23276.0,29.0,157634.0,34085.0
219,Macao,3488.0,120.0,3357.0,11.0,7850.0,667490.0
162,Isle of Man,38008.0,116.0,-1.0,-1.0,150753.0,85732.0
192,CAR,15368.0,113.0,15200.0,55.0,81294.0,5016678.0
179,Gibraltar,20399.0,111.0,16579.0,3709.0,534283.0,33704.0
200,Eritrea,10189.0,103.0,10086.0,0.0,23693.0,3662244.0
199,Sint Maarten,11010.0,89.0,10905.0,16.0,62056.0,43966.0
178,Liechtenstein,21340.0,89.0,21237.0,14.0,112457.0,38387.0
213,Sao Tome and Principe,6280.0,77.0,6202.0,1.0,29036.0,227679.0
189,Dominica,15760.0,74.0,15673.0,13.0,229344.0,72344.0
30,DPRK,4772813.0,74.0,4772739.0,0.0,-1.0,2.5990679E7
188,Monaco,16056.0,65.0,15982.0,9.0,78646.0,39783.0
209,British Virgin Islands,7305.0,64.0,-1.0,-1.0,107339.0,30596.0
194,Saint Martin,12233.0,63.0,1399.0,10771.0,112382.0,39730.0
176,Micronesia,22676.0,58.0,-1.0,-1.0,54967.0,117489.0
211,Saint Kitts and Nevis,6592.0,46.0,6537.0,9.0,126903.0,53871.0
198,Caribbean Netherlands,11661.0,38.0,10476.0,1147.0,30126.0,26647.0
212,Turks and Caicos,6522.0,38.0,6451.0,33.0,611527.0,39741.0
150,Burundi,53492.0,38.0,53394.0,60.0,345742.0,1.262484E7
168,Cayman Islands,31472.0,37.0,8553.0,22882.0,222773.0,67277.0
187,Samoa,16087.0,29.0,1605.0,14453.0,187397.0,202239.0
165,Faeroe Islands,34658.0,28.0,-1.0,-1.0,778000.0,49233.0
148,Bhutan,62605.0,21.0,61564.0,1020.0,2303734.0,787941.0
196,Greenland,11971.0,21.0,2761.0,9189.0,164926.0,56973.0
216,Kiribati,5008.0,18.0,2703.0,2287.0,0.0,123419.0
191,Marshall Islands,15584.0,17.0,15528.0,39.0,0.0,60057.0
195,Vanuatu,12014.0,14.0,11976.0,24.0,24976.0,321832.0
186,Tonga,16734.0,13.0,15638.0,1083.0,535009.0,107749.0
227,Diamond Princess,712.0,13.0,699.0,0.0,0.0,0.0
218,Anguilla,3904.0,12.0,3879.0,13.0,51382.0,15230.0
1,USA,104.0,12.0,45.8,1741147.0,1.159832679E9,3.34805269E8
214,Palau,5986.0,9.0,5976.0,1.0,68820.0,18233.0
225,Montserrat,1403.0,8.0,1376.0,19.0,17762.0,4965.0
221,Wallis and Futuna,3427.0,7.0,438.0,2982.0,20508.0,10982.0
215,St. Barth,5420.0,6.0,-1.0,-1.0,78646.0,9945.0
210,Cook Islands,7011.0,2.0,6993.0,16.0,19690.0,17571.0
220,Saint Pierre Miquelon,3452.0,2.0,2449.0,1001.0,25400.0,5759.0
230,MS Zaandam,9.0,2.0,7.0,0.0,0.0,0.0
217,Nauru,4621.0,1.0,4609.0,11.0,20509.0,10903.0
229,Western Sahara,10.0,1.0,9.0,0.0,0.0,626161.0
226,Niue,747.0,0.0,746.0,1.0,0.0,1622.0
224,Falkland Islands,1930.0,0.0,1930.0,0.0,8632.0,3539.0
223,Saint Helena,2166.0,0.0,2.0,2164.0,0.0,6115.0
222,Tuvalu,2805.0,0.0,0.0,2805.0,0.0,12066.0
228,Vatican City,29.0,0.0,29.0,0.0,0.0,799.0
231,Tokelau,5.0,0.0,0.0,5.0,0.0,1378.0
